ID_UB,BUSINESS_UNIT_UB,CUST_TYPE_UB,HCP_PRACTICE_STATUS_CD_UB,PROFESSIONAL_DESIGNATION_CD_UB,ME_NUM_UB,NPI_NUM_UB,IMS_ID_UB,SALUTATION_UB,LAST_NAME_UB,FIRST_NAME_UB,MIDDLE_NAME_UB,ALT_NAME_UB,SUFFIX_UB,GENDER_CD_UB,CORP_SPEC_CD_UB,CORP_SPEC_DESC_UB,PRI_CORP_SPEC_CD_UB,PRI_CORP_SPEC_DESC_UB,SEC_CORP_SPEC_CD_UB,SEC_CORP_SPEC_DESC_UB,TER_CORP_SPEC_CD_UB,TER_CORP_SPEC_DESC_UB,ADDR_ID_UB,ADDR_VALID_STATUS_UB,ADDR_VERF_DELV_IND_UB,LINE1_ADDR_UB,LINE2_ADDR_UB,LINE3_ADDR_UB,LINE4_ADDR_UB,CITY_UB,STATE_UB,ZIP_CD_UB,ZIP_4_UB,MSA_UB,CBSA_UB,COUNTRY_UB,PDRP_FLG_UB,PDRP_FLG_EFF_DATE_UB,CONTACT_IND_UB,COUNTY_CD_UB,COUNTY_NM_UB
2004669773,1,NPRS,ACT,SW,,1111115759,4271732,MR.,Last_name4649,First_name4650,Middle_name4649,,,M,CSW,CLINICAL SOCIAL WORKER,CSW,CLINICAL SOCIAL WORKER,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,2005794601,Y,Y,5515 Shelby Oaks Dr,,,,Memphis,TN,38134,7316,,,US,U,,UNSPEC,157,SHELBY
2072557048,1,NPRS,ACT,COUN,,1111115760,,MS.,Last_name4650,First_name4651,Middle_name4650,,,F,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2005794690,Y,Y,495 Gold Star Hwy,,,,Groton,CT,6340,6228,,,US,U,,UNSPEC,9011,NEW LONDON
2111449498,1,NPRS,ACT,MD,,1111115761,,,Last_name4651,First_name4652,Middle_name4651,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005794979,Y,Y,7630 Rivers Edge Dr,,,,Columbus,OH,43235,1329,,,US,U,,UNSPEC,39049,FRANKLIN
2110605912,1,NPRS,ACT,MD,,1111115762,,,Last_name4652,First_name4653,Middle_name4652,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005794992,Y,Y,N10565 Grandview Ln,,,,Ironwood,MI,49938,9622,,,US,U,,UNSPEC,26053,GOGEBIC
2022528784,1,NPRS,ACT,,,1111115763,,,Last_name4653,First_name4654,Middle_name4653,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005795043,Y,Y,77 N Airlite St,,,,Elgin,IL,60123,4912,,,US,U,,UNSPEC,89,KANE
2048644010,1,NPRS,ACT,RN,,1111115764,2864796,MS.,Last_name4654,First_name4655,Middle_name4654,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2005795181,Y,Y,515 College St,,,,Cedar Falls,IA,50613,2500,,,US,U,,UNSPEC,19013,BLACK HAWK
2052882282,1,NPRS,ACT,PT,,1111115765,,MS.,Last_name4655,First_name4656,Middle_name4655,,,F,PHTH,PHYSICAL THERAPY,PHTH,PHYSICAL THERAPY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2005795181,Y,Y,515 College St,,,,Cedar Falls,IA,50613,2500,,,US,U,,UNSPEC,19013,BLACK HAWK
2112924841,1,NPRS,ACT,MD,,1111115766,,,Last_name4656,First_name4657,Middle_name4656,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005795222,Y,Y,4760 Woodmere Blvd,,,,Montgomery,AL,36106,3065,,,US,U,,UNSPEC,1101,MONTGOMERY
2024005310,1,NPRS,ACT,,,1111115767,,,Last_name4657,First_name4658,Middle_name4657,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005795284,Y,Y,300 Steam Plant Rd Ste 300,Ste 300,,,Gallatin,TN,37066,3089,,,US,U,,UNSPEC,165,SUMNER
2028785157,1,NPRS,ACT,,,1111115768,,MS.,Last_name4658,First_name4659,Middle_name4658,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005795364,Y,Y,911 Highway 321 N,,,,Lenoir City,TN,37771,6425,,,US,U,,UNSPEC,105,LOUDON
2072049173,1,NPRS,ACT,,,1111115769,,,Last_name4659,First_name4660,Middle_name4659,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005795444,Y,Y,6800 W Central Ave Unit K,,,,Toledo,OH,43617,1135,,,US,U,,UNSPEC,95,LUCAS
2024256971,1,NPRS,ACT,,,1111115770,,,Last_name4660,First_name4661,Middle_name4660,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005795534,Y,Y,235 Martin Luther King Jr Way,,,,Harrisonburg,VA,22801,3275,,,US,U,,UNSPEC,660,HARRISONBURG CITY
2024138781,1,NPRS,ACT,,,1111115771,,,Last_name4661,First_name4662,Middle_name4661,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005795597,Y,Y,1080 Stelton Rd,,,,Piscataway,NJ,8854,5201,,,US,U,,UNSPEC,23,MIDDLESEX
2002490536,1,PRES,ACT,MD,351593026,1111115772,1580863,DR.,Last_name4662,First_name4663,Middle_name4662,,,F,FM,FAMILY MEDICINE,FM,FAMILY MEDICINE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2005795666,Y,Y,100 E Queen St,,,,Jonestown,PA,17038,9774,,,US,U,,UNSPEC,42075,LEBANON
2022543070,1,NPRS,ACT,,,1111115773,,,Last_name4663,First_name4664,Middle_name4663,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005795734,Y,Y,1106 Colegate Dr,,,,Marietta,OH,45750,1323,,,US,U,,UNSPEC,167,WASHINGTON
2001775810,1,PRES,ACT,MD,7480163121,1111115774,137410,DR.,Last_name4664,First_name4665,Middle_name4664,,,M,IM,INTERNAL MEDICINE,IM,INTERNAL MEDICINE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2005795800,Y,Y,200 Washington St Ne,,,,Warren,OH,44483,4900,,,US,U,,UNSPEC,155,TRUMBULL
2064497708,1,NPRS,ACT,PTHA,,1111115775,,MS.,Last_name4665,First_name4666,Middle_name4665,,,F,PPTA,PHYSICAL THERAPY - ASSISTANT,PPTA,PHYSICAL THERAPY - ASSISTANT,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2005795874,Y,Y,500 E Walnut St,,,,Evansville,IN,47713,2438,,,US,U,,UNSPEC,18163,VANDERBURGH
2004763471,1,PRES,ACT,PA,,1111115776,4386603,MS.,Last_name4666,First_name4667,Middle_name4666,,,F,RHU,RHEUMATOLOGY,RHU,RHEUMATOLOGY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2018749337,Y,Y,9520 W Palm Ln Ste 220,,,,Phoenix,AZ,85037,4403,,,US,U,,UNSPEC,4013,MARICOPA
2034722410,1,NPRS,ACT,,,1111115777,,,Last_name4667,First_name4668,Middle_name4667,,,U,,,,,,,,,2018757452,Y,Y,3915 River Rd,,,,Eugene,OR,97404,1230,,,US,U,,UNSPEC,39,LANE
2033877579,1,NPRS,ACT,,,1111115778,,,Last_name4668,First_name4669,Middle_name4668,,,U,,,,,,,,,2018796730,Y,Y,6001 W North Ave,,,,Milwaukee,WI,53213,1527,,,US,U,,UNSPEC,79,MILWAUKEE
2033349470,1,NPRS,ACT,RN,,1111115779,,MS.,Last_name4669,First_name4670,Middle_name4669,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2018803964,Y,Y,405 N Kuakini St Ste 608,,,,Honolulu,HI,96817,6302,,,US,U,,UNSPEC,3,HONOLULU
2110581275,1,NPRS,ACT,MD,,1111115780,,,Last_name4670,First_name4671,Middle_name4670,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018806439,Y,Y,501 S Pine St,,,,Deridder,LA,70634,4939,,,US,U,,UNSPEC,22011,BEAUREGARD
2034791353,1,NPRS,ACT,,,1111115781,,,Last_name4671,First_name4672,Middle_name4671,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018808784,Y,Y,381 Elden St Ste 1000,,,,Herndon,VA,20170,4842,,,US,U,,UNSPEC,59,FAIRFAX
2015393515,1,NPRS,ACT,OFST,,1111115782,,MS.,Last_name4672,First_name4673,Middle_name4672,,,F,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2018808784,Y,Y,381 Elden St Ste 1000,,,,Herndon,VA,20170,4842,,,US,U,,UNSPEC,51059,FAIRFAX
2008724000,1,NPRS,ACT,PA,,1111115783,,MR.,Last_name4673,First_name4674,Middle_name4673,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018826184,N,N,6th Avenue & Spruce St,,,,West Reading,PA,19611,,,,US,U,,UNSPEC,,
2004757681,1,NPRS,ACT,PSCO,,1111115784,4379509,MS.,Last_name4674,First_name4675,Middle_name4674,,,F,PSYO,PSYCHOLOGY,PSYO,PSYCHOLOGY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2018836473,Y,Y,621 Shrewsbury Ave Ste 213,,,,Shrewsbury,NJ,7702,5025,,,US,U,,UNSPEC,25,MONMOUTH
2028605356,1,NPRS,ACT,,,1111115785,,,Last_name4675,First_name4676,Middle_name4675,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018838338,Y,Y,4502 Medical Dr,,,,San Antonio,TX,78229,4402,,,US,U,,UNSPEC,29,BEXAR
2028908431,1,NPRS,ACT,PHR,,1111115786,,MR.,Last_name4676,First_name4677,Middle_name4676,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018838338,Y,Y,4502 Medical Dr,,,,San Antonio,TX,78229,4402,,,US,U,,UNSPEC,29,BEXAR
2029373562,1,NPRS,ACT,MD,,1111115787,,DR.,Last_name4677,First_name4678,Middle_name4677,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018838338,Y,Y,4502 Medical Dr,,,,San Antonio,TX,78229,4402,,,US,U,,UNSPEC,29,BEXAR
2009439099,1,NPRS,ACT,DDS,,1111115788,,MS.,Last_name4678,First_name4679,Middle_name4678,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018838338,Y,Y,4502 Medical Dr,,,,San Antonio,TX,78229,4402,,,US,U,,UNSPEC,29,BEXAR
2035592762,1,NPRS,ACT,PA,,1111115789,2104943,MS.,Last_name4679,First_name4680,Middle_name4679,,,F,PHA,PHYSICIAN ASSISTANT,PHA,PHYSICIAN ASSISTANT,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2018853784,Y,Y,1180 Prairie St,,,,Prairie Du Sac,WI,53578,2044,,,US,U,,UNSPEC,55111,SAUK
2055576979,1,NPRS,ACT,,,1111115790,,,Last_name4680,First_name4681,Middle_name4680,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018867619,N,N,300 Arlington Avenue,,"Medical College Of Ohio,department Of Surgery,trauma Services",,Toledo,OH,43614,,,,US,U,,UNSPEC,,
2026963858,1,NPRS,ACT,OFST,,1111115791,,MS.,Last_name4681,First_name4682,Middle_name4681,,,F,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2018868633,Y,Y,1249 W Liebau Rd Ste 102,,,,Mequon,WI,53092,3397,,,US,U,,UNSPEC,55089,OZAUKEE
2071459210,1,NPRS,ACT,,,1111115792,,,Last_name4682,First_name4683,Middle_name4682,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018869563,Y,Y,100 Kimel Forest Dr,,,,Winston Salem,NC,27103,6074,,,US,U,,UNSPEC,67,FORSYTH
2071802321,1,NPRS,ACT,,,1111115793,,,Last_name4683,First_name4684,Middle_name4683,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018869815,Y,Y,901 Montgomery St,,,,Decorah,IA,52101,2325,,,US,U,,UNSPEC,191,WINNESHIEK
2026350928,1,NPRS,ACT,,,1111115794,,,Last_name4684,First_name4685,Middle_name4684,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018871293,Y,Y,13420 Jamaica Ave 2,,,,Richmond Hill,NY,11418,2619,,,US,U,,UNSPEC,81,QUEENS
2034956088,1,NPRS,ACT,PHR,,1111115795,,MR.,Last_name4685,First_name4686,Middle_name4685,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023659639,Y,Y,110 Irving St Nw,,,,Washington,DC,20010,3017,,,US,U,,UNSPEC,1,DISTRICT OF COLUMBIA
2040605501,1,NPRS,ACT,PA,,1111115796,,,Last_name4686,First_name4687,Middle_name4686,,,U,PHA,PHYSICIAN ASSISTANT,PHA,PHYSICIAN ASSISTANT,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2023659639,Y,Y,110 Irving St Nw,,,,Washington,DC,20010,3017,,,US,U,,UNSPEC,1,DISTRICT OF COLUMBIA
2060012220,1,NPRS,ACT,,,1111115797,,,Last_name4687,First_name4688,Middle_name4687,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023659639,Y,Y,110 Irving St Nw,,,,Washington,DC,20010,3017,,,US,U,,UNSPEC,1,DISTRICT OF COLUMBIA
2067751244,1,PRES,ACT,PA,,1111115798,7908577,MS.,Last_name4688,First_name4689,Middle_name4688,,,F,PHA,PHYSICIAN ASSISTANT,PHA,PHYSICIAN ASSISTANT,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2023660025,Y,Y,500 Brookline Ave Ste E,,,,Boston,MA,2215,5417,,,US,U,,UNSPEC,25025,SUFFOLK
2066628981,1,NPRS,ACT,OTHR,,1111115799,,,Last_name4689,First_name4690,Middle_name4689,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023660047,Y,Y,1190 5th Ave,,,,New York,NY,10029,6503,,,US,U,,UNSPEC,61,NEW YORK
2031771084,1,NPRS,ACT,,,1111115800,,,Last_name4690,First_name4691,Middle_name4690,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023660176,Y,Y,485 Arsenal St,,,,Watertown,MA,2472,5091,,,US,U,,UNSPEC,17,MIDDLESEX
2000372359,1,NPRS,ACT,MD,,1111115801,,,Last_name4691,First_name4692,Middle_name4691,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023660203,Y,Y,13400 E Shea Blvd,,,,Scottsdale,AZ,85259,5452,,,US,U,,UNSPEC,13,MARICOPA
2024395933,1,NPRS,ACT,LPN,,1111115802,,MS.,Last_name4692,First_name4693,Middle_name4692,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023660270,Y,Y,1310 24th Ave S,,,,Nashville,TN,37212,2637,,,US,U,,UNSPEC,37,DAVIDSON
2032290054,1,NPRS,ACT,,,1111115803,,,Last_name4693,First_name4694,Middle_name4693,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023660291,Y,Y,7777 Forest Ln,,,,Dallas,TX,75230,2571,,,US,U,,UNSPEC,113,DALLAS
2007020908,1,PRES,ACT,MD,,1111115804,6912705,DR.,Last_name4694,First_name4695,Middle_name4694,,,U,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2023660763,Y,Y,2100 Erwin Rd,,,,Durham,NC,27705,3941,,,US,U,,UNSPEC,37063,DURHAM
2112365340,1,NPRS,ACT,MD,,1111115805,,,Last_name4695,First_name4696,Middle_name4695,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023660763,Y,Y,2100 Erwin Rd,,,,Durham,NC,27705,3941,,,US,U,,UNSPEC,37063,DURHAM
2032150892,1,NPRS,ACT,RN,,1111115806,,MS.,Last_name4696,First_name4697,Middle_name4696,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023660798,Y,Y,1800 E Florence Blvd,,,,Casa Grande,AZ,85122,5303,,,US,U,,UNSPEC,21,PINAL
2050307160,1,PRES,ACT,VMD,,1111115807,7533097,MS.,Last_name4697,First_name4698,Middle_name4697,,,F,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2023661478,Y,Y,4720 Fm 359 Rd,,,,Richmond,TX,77406,9115,,,US,U,,UNSPEC,157,FORT BEND
2003466639,1,NPRS,ACT,NP,,1111115808,2957024,MS.,Last_name4698,First_name4699,Middle_name4698,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2023661503,Y,Y,6610 48th Street Pl N,,,,Saint Paul,MN,55128,2000,,,US,U,,UNSPEC,163,WASHINGTON
2032268497,1,NPRS,ACT,,,1111115809,,,Last_name4699,First_name4700,Middle_name4699,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023661792,Y,Y,901 18th St E,,,,Tifton,GA,31794,3648,,,US,U,,UNSPEC,277,TIFT
2051006303,1,NPRS,ACT,,,1111115810,,,Last_name4700,First_name4701,Middle_name4700,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023661792,Y,Y,901 18th St E,,,,Tifton,GA,31794,3648,,,US,U,,UNSPEC,277,TIFT
2073163280,1,NPRS,ACT,UNSPEC,,1111115811,,,Last_name4701,First_name4702,Middle_name4701,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023662046,Y,Y,4747 Arapahoe Ave,,,,Boulder,CO,80303,1131,,,US,U,,UNSPEC,8013,BOULDER
2066418511,1,NPRS,ACT,UNSPEC,,1111115812,,,Last_name4702,First_name4703,Middle_name4702,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2023662046,Y,Y,4747 Arapahoe Ave,,,,Boulder,CO,80303,1131,,,US,U,,UNSPEC,8013,BOULDER
2004499617,1,NPRS,ACT,PHR,,1111115813,4089831,MR.,Last_name4703,First_name4704,Middle_name4703,,,M,PHR,PHARMACIST,PHR,PHARMACIST,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2023662150,Y,Y,11 Cedar Ct,,,,Portage,IN,46368,8709,,,US,U,,UNSPEC,127,PORTER
2056985861,1,NPRS,ACT,RN,,1111115814,,MS.,Last_name4704,First_name4705,Middle_name4704,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029800590,Y,Y,501 Honeysuckle Ln,,,,Deltaville,VA,23043,2110,,,US,U,,UNSPEC,119,MIDDLESEX
2056986456,1,NPRS,ACT,RN,,1111115815,,MS.,Last_name4705,First_name4706,Middle_name4705,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029800953,Y,Y,12332 Old Cedar Point Rd,,,,Coden,AL,36523,2814,,,US,U,,UNSPEC,97,MOBILE
2056986967,1,NPRS,ACT,RN,,1111115816,,MS.,Last_name4706,First_name4707,Middle_name4706,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029801464,Y,Y,67 Back Winterport Rd,,,,Winterport,ME,4496,3835,,,US,U,,UNSPEC,27,WALDO
2056987561,1,NPRS,ACT,RN,,1111115817,,MS.,Last_name4707,First_name4708,Middle_name4707,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029801651,Y,Y,267 Northpark Dr,,,,Levittown,PA,19054,3305,,,US,U,,UNSPEC,17,BUCKS
2056990852,1,NPRS,ACT,RN,,1111115818,,MS.,Last_name4708,First_name4709,Middle_name4708,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029803499,Y,Y,518 E Pearl St,,,,Lanark,IL,61046,1328,,,US,U,,UNSPEC,15,CARROLL
2056990808,1,NPRS,ACT,LPN,,1111115819,,MS.,Last_name4709,First_name4710,Middle_name4709,,,F,LPN,LICENSED PRACTICAL NURSE,LPN,LICENSED PRACTICAL NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029803820,Y,Y,N53w15945 Whispering Way,,,,Menomonee Falls,WI,53051,636,,,US,U,,UNSPEC,133,WAUKESHA
2056991573,1,NPRS,ACT,RN,,1111115820,,,Last_name4710,First_name4711,Middle_name4710,,,U,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029803991,Y,Y,162 1st Ave,,,,Gallipolis,OH,45631,1006,,,US,U,,UNSPEC,53,GALLIA
2056990758,1,NPRS,ACT,LPN,,1111115821,,,Last_name4711,First_name4712,Middle_name4711,,,U,LPN,LICENSED PRACTICAL NURSE,LPN,LICENSED PRACTICAL NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029804061,Y,Y,2466 Brownwood Dr,,,,Mulberry,FL,33860,5511,,,US,U,,UNSPEC,105,POLK
2056993449,1,NPRS,ACT,RN,,1111115822,,MS.,Last_name4712,First_name4713,Middle_name4712,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029805664,Y,Y,1000 Prairie Ln,,,,Milan,MI,48160,1455,,,US,U,,UNSPEC,115,MONROE
2056994617,1,NPRS,ACT,NP,,1111115823,8054019,MS.,Last_name4713,First_name4714,Middle_name4713,,,F,CCM,CRITICAL CARE MEDICINE (INTERNAL MEDICINE),CCM,CRITICAL CARE MEDICINE (INTERNAL MEDICINE),RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,2029806168,Y,Y,Po Box 424,,,,Richmond Hill,GA,31324,424,,,US,U,,UNSPEC,29,BRYAN
2056994465,1,NPRS,ACT,LPN,,1111115824,,MS.,Last_name4714,First_name4715,Middle_name4714,,,F,LPN,LICENSED PRACTICAL NURSE,LPN,LICENSED PRACTICAL NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029806272,Y,Y,256 Water St,,,,Cassville,PA,16623,,,,US,U,,UNSPEC,61,HUNTINGDON
2056995078,1,NPRS,ACT,RN,,1111115825,,MS.,Last_name4715,First_name4716,Middle_name4715,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029806745,Y,Y,6 Anthony Ct,,,,Washington,IL,61571,9422,,,US,U,,UNSPEC,179,TAZEWELL
2056997903,1,NPRS,ACT,PHR,,1111115826,,MS.,Last_name4716,First_name4717,Middle_name4716,,,F,PHI,PHARMACIST INTERN,PHI,PHARMACIST INTERN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029807945,Y,Y,3749 Whisper Creek Dr,,,,Dayton,OH,45414,2571,,,US,U,,UNSPEC,113,MONTGOMERY
2056998977,1,NPRS,ACT,RN,,1111115827,,MS.,Last_name4717,First_name4718,Middle_name4717,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029809612,Y,Y,3208 Pine Ridge Rd,,,,Mountain Brk,AL,35213,3908,,,US,U,,UNSPEC,73,JEFFERSON
2056999684,1,NPRS,ACT,RN,,1111115828,,MS.,Last_name4718,First_name4719,Middle_name4718,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2029809819,Y,Y,26286 Dyersville East Rd,,,,Farley,IA,52046,9425,,,US,U,,UNSPEC,61,DUBUQUE
